candidate_id,req_id,department,level,source,applied_date,final_stage,outcome,hired,days_in_process
CAN06775,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-28,CV Screening,Rejected - CV Screen,0,7
CAN06776,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-28,CV Screening,Rejected - CV Screen,0,10
CAN06777,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-24,CV Screening,Rejected - CV Screen,0,5
CAN06778,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-13,CV Screening,Rejected - CV Screen,0,6
CAN06779,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-13,CV Screening,Rejected - CV Screen,0,4
CAN06780,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-16,CV Screening,Rejected - CV Screen,0,5
CAN06781,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-25,CV Screening,Rejected - CV Screen,0,8
CAN06782,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-31,CV Screening,Rejected - CV Screen,0,7
CAN06783,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-12,CV Screening,Rejected - CV Screen,0,8
CAN06784,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-24,Written Test,Rejected - Written Test,0,18
CAN06785,REQ0083,Customer Service,Non-Executive,Headhunting Firm,2022-08-12,CV Screening,Rejected - CV Screen,0,3
CAN06786,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-17,CV Screening,Rejected - CV Screen,0,3
CAN06787,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-09-01,CV Screening,Rejected - CV Screen,0,10
CAN06788,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-18,CV Screening,Rejected - CV Screen,0,3
CAN06789,REQ0083,Customer Service,Non-Executive,Headhunting Firm,2022-08-19,CV Screening,Rejected - CV Screen,0,6
CAN06790,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-28,CV Screening,Rejected - CV Screen,0,6
CAN06791,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-20,CV Screening,Rejected - CV Screen,0,3
CAN06792,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-30,CV Screening,Rejected - CV Screen,0,3
CAN06793,REQ0083,Customer Service,Non-Executive,Walk-in,2022-09-01,CV Screening,Rejected - CV Screen,0,6
CAN06794,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-25,Hired,Hired,1,51
CAN06795,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-12,CV Screening,Rejected - CV Screen,0,9
CAN06796,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-20,Written Test,Rejected - Written Test,0,12
CAN06797,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-22,CV Screening,Rejected - CV Screen,0,7
CAN06798,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-16,CV Screening,Rejected - CV Screen,0,7
CAN06799,REQ0083,Customer Service,Non-Executive,Headhunting Firm,2022-08-16,Written Test,Rejected - Written Test,0,18
CAN06800,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-16,Written Test,Rejected - Written Test,0,13
CAN06801,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-12,CV Screening,Rejected - CV Screen,0,7
CAN06802,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-09-01,CV Screening,Rejected - CV Screen,0,7
CAN06803,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-30,Interview,Rejected - Interview,0,35
CAN06804,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-18,CV Screening,Rejected - CV Screen,0,9
CAN06805,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-17,CV Screening,Rejected - CV Screen,0,7
CAN06806,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-14,Written Test,Rejected - Written Test,0,17
CAN06807,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-17,CV Screening,Rejected - CV Screen,0,8
CAN06808,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-25,CV Screening,Rejected - CV Screen,0,3
CAN06809,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-15,CV Screening,Rejected - CV Screen,0,5
CAN06810,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-27,CV Screening,Rejected - CV Screen,0,8
CAN06811,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-26,Reference Check,Rejected - Reference,0,32
CAN06812,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-20,CV Screening,Rejected - CV Screen,0,3
CAN06813,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-14,CV Screening,Rejected - CV Screen,0,6
CAN06814,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-26,CV Screening,Rejected - CV Screen,0,4
CAN06815,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-14,CV Screening,Rejected - CV Screen,0,5
CAN06816,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-23,CV Screening,Rejected - CV Screen,0,4
CAN06817,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-26,CV Screening,Rejected - CV Screen,0,9
CAN06818,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-13,CV Screening,Rejected - CV Screen,0,5
CAN06819,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-14,CV Screening,Rejected - CV Screen,0,6
CAN06820,REQ0083,Customer Service,Non-Executive,Headhunting Firm,2022-08-13,CV Screening,Rejected - CV Screen,0,8
CAN06821,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-13,CV Screening,Rejected - CV Screen,0,10
CAN06822,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-30,CV Screening,Rejected - CV Screen,0,8
CAN06823,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-24,Written Test,Rejected - Written Test,0,24
CAN06824,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-23,CV Screening,Rejected - CV Screen,0,7
CAN06825,REQ0083,Customer Service,Non-Executive,Headhunting Firm,2022-08-15,Interview,Rejected - Interview,0,22
CAN06826,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-12,CV Screening,Rejected - CV Screen,0,10
CAN06827,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-31,CV Screening,Rejected - CV Screen,0,7
CAN06828,REQ0083,Customer Service,Non-Executive,Headhunting Firm,2022-08-19,Written Test,Rejected - Written Test,0,13
CAN06829,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-09-01,Written Test,Rejected - Written Test,0,21
CAN06830,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-27,CV Screening,Rejected - CV Screen,0,9
CAN06831,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-14,CV Screening,Rejected - CV Screen,0,7
CAN06832,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-20,CV Screening,Rejected - CV Screen,0,6
CAN06833,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-25,CV Screening,Rejected - CV Screen,0,4
CAN06834,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-15,Interview,Rejected - Interview,0,36
CAN06835,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-15,Written Test,Rejected - Written Test,0,11
CAN06836,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-27,CV Screening,Rejected - CV Screen,0,4
CAN06837,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-26,Written Test,Rejected - Written Test,0,16
CAN06838,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-31,CV Screening,Rejected - CV Screen,0,4
CAN06839,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-31,CV Screening,Rejected - CV Screen,0,10
CAN06840,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-13,CV Screening,Rejected - CV Screen,0,7
CAN06841,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-16,CV Screening,Rejected - CV Screen,0,8
CAN06842,REQ0083,Customer Service,Non-Executive,bdjobs.com,2022-08-16,Hired,Hired,1,66
CAN06843,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-24,Interview,Rejected - Interview,0,36
CAN06844,REQ0083,Customer Service,Non-Executive,LinkedIn,2022-08-15,Interview,Rejected - Interview,0,28
CAN06845,REQ0083,Customer Service,Non-Executive,Internal Referral,2022-08-24,CV Screening,Rejected - CV Screen,0,5
CAN06846,REQ0083,Customer Service,Non-Executive,Walk-in,2022-08-14,CV Screening,Rejected - CV Screen,0,7
CAN06847,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-10,Hired,Hired,1,65
CAN06848,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-03,CV Screening,Rejected - CV Screen,0,10
CAN06849,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-10,CV Screening,Rejected - CV Screen,0,6
CAN06850,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-27,Hired,Hired,1,62
CAN06851,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-31,CV Screening,Rejected - CV Screen,0,5
CAN06852,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-15,Hired,Hired,1,59
CAN06853,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-07,CV Screening,Rejected - CV Screen,0,7
CAN06854,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-14,CV Screening,Rejected - CV Screen,0,4
CAN06855,REQ0084,Customer Service,Non-Executive,Walk-in,2022-02-01,Interview,Withdrew,0,24
CAN06856,REQ0084,Customer Service,Non-Executive,Walk-in,2022-02-10,Written Test,Rejected - Written Test,0,23
CAN06857,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-01,CV Screening,Rejected - CV Screen,0,5
CAN06858,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-02,CV Screening,Rejected - CV Screen,0,5
CAN06859,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-14,CV Screening,Rejected - CV Screen,0,4
CAN06860,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-30,Written Test,Rejected - Written Test,0,19
CAN06861,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-13,CV Screening,Rejected - CV Screen,0,6
CAN06862,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-05,Interview,Rejected - Interview,0,20
CAN06863,REQ0084,Customer Service,Non-Executive,Walk-in,2022-01-31,Written Test,Rejected - Written Test,0,10
CAN06864,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-05,Hired,Hired,1,52
CAN06865,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-14,Offer & Approval,Offer Declined,0,41
CAN06866,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-09,Written Test,Rejected - Written Test,0,19
CAN06867,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-08,CV Screening,Rejected - CV Screen,0,6
CAN06868,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-01,CV Screening,Rejected - CV Screen,0,7
CAN06869,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-13,CV Screening,Rejected - CV Screen,0,6
CAN06870,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-11,CV Screening,Rejected - CV Screen,0,7
CAN06871,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-03,CV Screening,Rejected - CV Screen,0,4
CAN06872,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-28,CV Screening,Rejected - CV Screen,0,10
CAN06873,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-27,CV Screening,Rejected - CV Screen,0,7
CAN06874,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-10,Written Test,Rejected - Written Test,0,21
CAN06875,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-05,CV Screening,Rejected - CV Screen,0,5
CAN06876,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-01-26,Written Test,Rejected - Written Test,0,14
CAN06877,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-27,Written Test,Rejected - Written Test,0,10
CAN06878,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-29,CV Screening,Rejected - CV Screen,0,5
CAN06879,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-01-26,CV Screening,Rejected - CV Screen,0,10
CAN06880,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-29,CV Screening,Rejected - CV Screen,0,9
CAN06881,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-05,CV Screening,Rejected - CV Screen,0,7
CAN06882,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-08,CV Screening,Rejected - CV Screen,0,7
CAN06883,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-06,Written Test,Rejected - Written Test,0,11
CAN06884,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-15,CV Screening,Rejected - CV Screen,0,7
CAN06885,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-10,CV Screening,Rejected - CV Screen,0,5
CAN06886,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-13,CV Screening,Rejected - CV Screen,0,9
CAN06887,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-12,CV Screening,Rejected - CV Screen,0,4
CAN06888,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-11,CV Screening,Rejected - CV Screen,0,5
CAN06889,REQ0084,Customer Service,Non-Executive,Walk-in,2022-01-30,CV Screening,Rejected - CV Screen,0,3
CAN06890,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-15,Written Test,Rejected - Written Test,0,18
CAN06891,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-02,CV Screening,Rejected - CV Screen,0,6
CAN06892,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-05,Reference Check,Rejected - Reference,0,34
CAN06893,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-15,CV Screening,Rejected - CV Screen,0,4
CAN06894,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-26,Hired,Hired,1,65
CAN06895,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-10,Reference Check,Rejected - Reference,0,27
CAN06896,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-07,CV Screening,Rejected - CV Screen,0,8
CAN06897,REQ0084,Customer Service,Non-Executive,Walk-in,2022-01-29,Written Test,Rejected - Written Test,0,20
CAN06898,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-12,CV Screening,Rejected - CV Screen,0,5
CAN06899,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-14,CV Screening,Rejected - CV Screen,0,9
CAN06900,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-01-31,CV Screening,Rejected - CV Screen,0,10
CAN06901,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-11,CV Screening,Rejected - CV Screen,0,7
CAN06902,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-31,Hired,Hired,1,71
CAN06903,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-14,CV Screening,Rejected - CV Screen,0,10
CAN06904,REQ0084,Customer Service,Non-Executive,Headhunting Firm,2022-02-10,CV Screening,Rejected - CV Screen,0,6
CAN06905,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-08,Written Test,Rejected - Written Test,0,16
CAN06906,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-01-27,CV Screening,Rejected - CV Screen,0,4
CAN06907,REQ0084,Customer Service,Non-Executive,Headhunting Firm,2022-02-02,CV Screening,Rejected - CV Screen,0,10
CAN06908,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-03,CV Screening,Rejected - CV Screen,0,8
CAN06909,REQ0084,Customer Service,Non-Executive,Walk-in,2022-02-03,CV Screening,Rejected - CV Screen,0,3
CAN06910,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-01,CV Screening,Rejected - CV Screen,0,10
CAN06911,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-29,CV Screening,Rejected - CV Screen,0,6
CAN06912,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-11,CV Screening,Rejected - CV Screen,0,8
CAN06913,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-31,CV Screening,Rejected - CV Screen,0,6
CAN06914,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-14,CV Screening,Rejected - CV Screen,0,3
CAN06915,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-30,CV Screening,Rejected - CV Screen,0,5
CAN06916,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-26,CV Screening,Rejected - CV Screen,0,6
CAN06917,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-27,CV Screening,Rejected - CV Screen,0,8
CAN06918,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-26,CV Screening,Rejected - CV Screen,0,10
CAN06919,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-07,CV Screening,Rejected - CV Screen,0,7
CAN06920,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-07,CV Screening,Rejected - CV Screen,0,6
CAN06921,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-13,CV Screening,Rejected - CV Screen,0,5
CAN06922,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-04,Written Test,Rejected - Written Test,0,11
CAN06923,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-31,CV Screening,Rejected - CV Screen,0,5
CAN06924,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-09,CV Screening,Rejected - CV Screen,0,9
CAN06925,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-07,CV Screening,Rejected - CV Screen,0,3
CAN06926,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-15,Offer & Approval,Offer Declined,0,47
CAN06927,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-05,CV Screening,Rejected - CV Screen,0,8
CAN06928,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-04,CV Screening,Rejected - CV Screen,0,4
CAN06929,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-31,Written Test,Rejected - Written Test,0,10
CAN06930,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-03,CV Screening,Rejected - CV Screen,0,5
CAN06931,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-13,CV Screening,Rejected - CV Screen,0,8
CAN06932,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-12,CV Screening,Rejected - CV Screen,0,4
CAN06933,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-01-28,CV Screening,Rejected - CV Screen,0,6
CAN06934,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-01,CV Screening,Rejected - CV Screen,0,4
CAN06935,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-05,CV Screening,Rejected - CV Screen,0,9
CAN06936,REQ0084,Customer Service,Non-Executive,Headhunting Firm,2022-01-29,CV Screening,Rejected - CV Screen,0,5
CAN06937,REQ0084,Customer Service,Non-Executive,Walk-in,2022-01-28,CV Screening,Rejected - CV Screen,0,6
CAN06938,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-02,CV Screening,Rejected - CV Screen,0,9
CAN06939,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-01-29,Written Test,Rejected - Written Test,0,20
CAN06940,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-04,CV Screening,Rejected - CV Screen,0,5
CAN06941,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-15,CV Screening,Rejected - CV Screen,0,3
CAN06942,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-01-30,CV Screening,Rejected - CV Screen,0,9
CAN06943,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-05,CV Screening,Rejected - CV Screen,0,8
CAN06944,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-06,Written Test,Rejected - Written Test,0,14
CAN06945,REQ0084,Customer Service,Non-Executive,Headhunting Firm,2022-02-08,CV Screening,Rejected - CV Screen,0,8
CAN06946,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-15,Hired,Hired,1,56
CAN06947,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-13,CV Screening,Rejected - CV Screen,0,9
CAN06948,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-05,CV Screening,Rejected - CV Screen,0,9
CAN06949,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-02-06,Hired,Hired,1,60
CAN06950,REQ0084,Customer Service,Non-Executive,Internal Referral,2022-02-06,Interview,Rejected - Interview,0,24
CAN06951,REQ0084,Customer Service,Non-Executive,LinkedIn,2022-01-27,CV Screening,Rejected - CV Screen,0,7
CAN06952,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-15,CV Screening,Rejected - CV Screen,0,10
CAN06953,REQ0084,Customer Service,Non-Executive,bdjobs.com,2022-02-04,CV Screening,Rejected - CV Screen,0,7
CAN06954,REQ0085,Technology,Non-Executive,LinkedIn,2022-12-09,CV Screening,Rejected - CV Screen,0,5
CAN06955,REQ0085,Technology,Non-Executive,LinkedIn,2022-12-09,Interview,Rejected - Interview,0,36
CAN06956,REQ0085,Technology,Non-Executive,bdjobs.com,2022-12-18,CV Screening,Rejected - CV Screen,0,5
CAN06957,REQ0085,Technology,Non-Executive,Internal Referral,2022-12-10,Interview,Rejected - Interview,0,41
CAN06958,REQ0085,Technology,Non-Executive,LinkedIn,2022-12-04,Written Test,Rejected - Written Test,0,22
CAN06959,REQ0085,Technology,Non-Executive,LinkedIn,2022-12-22,Written Test,Rejected - Written Test,0,17
CAN06960,REQ0085,Technology,Non-Executive,bdjobs.com,2022-12-19,Hired,Hired,1,70
CAN06961,REQ0085,Technology,Non-Executive,bdjobs.com,2022-12-22,CV Screening,Rejected - CV Screen,0,10
CAN06962,REQ0085,Technology,Non-Executive,Internal Referral,2022-12-09,Written Test,Rejected - Written Test,0,17
CAN06963,REQ0085,Technology,Non-Executive,Internal Referral,2022-12-05,CV Screening,Rejected - CV Screen,0,5
CAN06964,REQ0085,Technology,Non-Executive,LinkedIn,2022-12-13,CV Screening,Rejected - CV Screen,0,6
CAN06965,REQ0085,Technology,Non-Executive,bdjobs.com,2022-12-21,CV Screening,Rejected - CV Screen,0,10
CAN06966,REQ0085,Technology,Non-Executive,Walk-in,2022-12-14,CV Screening,Rejected - CV Screen,0,6
CAN06967,REQ0085,Technology,Non-Executive,bdjobs.com,2022-12-14,Offer & Approval,Offer Declined,0,52
CAN06968,REQ0085,Technology,Non-Executive,LinkedIn,2022-12-07,CV Screening,Rejected - CV Screen,0,7
